date,team_a,team_b,elo_diff,elo_a,elo_b,form_win_a,form_draw_a,form_gf_a,form_ga_a,form_win_b,form_draw_b,form_gf_b,form_ga_b,h2h_win_rate,h2h_draw_rate,h2h_games,stage_importance,neutral,outcome
2015-11-12,Iran,Turkmenistan,231.35589346471625,1703.725999953698,1472.3701064889817,0.5,0.3,1.9,0.9,0.2,0.2,1.0,1.7,0.0,1.0,1,1,0,2
2015-11-12,South Korea,Myanmar,306.35408170341157,1733.102595874991,1426.7485141715795,0.9,0.0,2.2,0.2,0.2,0.1,0.7,2.5,1.0,0.0,1,1,0,2
2015-11-12,Chile,Colombia,75.30830474404888,1720.4426731517235,1645.1343684076746,0.6,0.3,2.0,1.0,0.5,0.2,1.2,0.8,0.2222222222222222,0.3333333333333333,9,1,0,1
2015-11-13,Peru,Paraguay,-51.29275988176255,1469.7667341951283,1521.0594940768908,0.3,0.2,1.3,1.5,0.2,0.5,0.9,1.5,0.4,0.3,10,1,0,2
2015-11-13,Eswatini,Nigeria,-180.96685847933395,1456.3623781957826,1637.3292366751166,0.3,0.2,1.3,2.1,0.5,0.1,1.6,1.2,0.5,0.2,0,1,0,1
2015-11-13,Mexico,El Salvador,62.10915738164863,1651.2390502616108,1589.1298928799622,0.4,0.3,1.9,1.3,0.4,0.3,1.6,1.4,0.75,0.0,4,1,0,2
2015-11-13,Canada,Honduras,-8.59337517731683,1575.9520162813099,1584.5453914586267,0.6,0.2,1.6,1.1,0.3,0.2,1.0,1.5,0.0,0.5,6,1,0,2
2015-11-13,United States,Saint Vincent and the Grenadines,283.02062891004584,1709.027629754527,1426.0070008444811,0.6,0.1,1.6,1.1,0.2,0.4,1.3,2.0,0.5,0.2,0,1,0,2
2015-11-13,Guatemala,Trinidad and Tobago,64.80903148554694,1619.2872559069992,1554.4782244214523,0.5,0.2,1.2,0.9,0.4,0.1,1.4,1.5,0.25,0.5,4,1,0,0
2015-11-13,Jamaica,Panama,-20.257117049791987,1505.2725738688057,1525.5296909185977,0.1,0.3,0.7,1.3,0.1,0.5,1.0,1.4,0.0,0.75,4,1,0,0
2015-11-13,Niger,Cameroon,-200.89118735708735,1434.9569983295198,1635.8481856866072,0.4,0.1,1.6,1.6,0.4,0.2,1.2,1.3,0.5,0.2,0,1,0,0
2015-11-13,Madagascar,Senegal,-136.14743277009507,1473.3823421911889,1609.529774961284,0.3,0.4,0.9,1.2,0.3,0.5,1.4,1.2,0.5,0.2,0,1,0,1
2015-11-13,Mauritania,Tunisia,-171.46376031945488,1448.979389997252,1620.4431503167068,0.2,0.1,1.0,2.2,0.5,0.3,1.5,1.1,0.0,0.0,2,1,0,0
2015-11-13,Argentina,Brazil,-38.73207178556436,1714.6483837854207,1753.380455570985,0.3,0.5,1.0,0.6,0.4,0.2,1.2,1.9,0.2222222222222222,0.2222222222222222,9,1,0,1
2015-11-13,Comoros,Ghana,-207.75449813701812,1433.9050366144388,1641.659534751457,0.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.5,0.1,2.2,1.2,0.5,0.2,0,1,0,1
2015-11-13,Costa Rica,Haiti,131.9041084411881,1687.3981750022601,1555.494066561072,0.5,0.4,1.3,0.6,0.6,0.2,2.8,1.0,1.0,0.0,2,1,0,2
2015-11-13,Angola,South Africa,0.943122517010579,1558.1581498371281,1557.2150273201175,0.2,0.5,1.4,1.3,0.4,0.3,1.7,1.3,0.5,0.2,0,1,0,0
2015-11-13,Kenya,Cape Verde,2.452366968162778,1484.4237109345274,1481.9713439663647,0.4,0.4,1.6,0.7,0.5,0.0,1.5,1.3,0.5,0.2,0,1,0,2
2015-11-13,Liberia,Ivory Coast,-251.41623611376826,1418.269028811621,1669.6852649253892,0.2,0.3,0.8,1.5,0.5,0.3,2.1,1.2,0.5,0.2,0,1,0,0
2015-11-13,Libya,Rwanda,123.03531499266546,1541.4686635058638,1418.4333485131983,0.5,0.3,1.1,0.4,0.1,0.4,0.8,1.6,0.5,0.2,0,1,1,2
2015-11-14,Tanzania,Algeria,-139.9659243175479,1461.4785570834306,1601.4444814009785,0.4,0.0,1.2,1.5,0.6,0.1,1.8,1.2,0.5,0.2,0,1,0,1
2015-11-14,Ethiopia,Congo,-7.619857041450132,1504.7173659962843,1512.3372230377345,0.5,0.1,1.2,1.1,0.5,0.3,1.4,0.6,0.5,0.2,0,1,0,0
2015-11-14,Gabon,Mozambique,0.5096533361481761,1504.4023937435213,1503.8927404073731,0.3,0.1,0.9,1.1,0.4,0.3,0.9,1.1,0.0,0.0,1,1,0,2
2015-11-14,Chad,Egypt,-220.43119616982403,1456.0993545866072,1676.5305507564312,0.4,0.0,1.1,1.5,0.8,0.0,2.1,1.5,0.5,0.2,0,1,0,2
2015-11-14,Botswana,Mali,-52.21806901685659,1467.4103665042257,1519.6284355210823,0.4,0.1,1.3,1.3,0.4,0.4,1.4,1.1,0.5,0.2,0,1,0,2
2015-11-15,Zambia,Sudan,187.92667332347742,1558.3549492261573,1370.4282759026798,0.4,0.3,1.2,0.6,0.0,0.2,0.4,2.0,0.6666666666666666,0.3333333333333333,3,1,0,2
2015-11-15,Uganda,Togo,-4.332688091153614,1505.5645956109618,1509.8972837021154,0.4,0.3,0.9,1.0,0.3,0.2,0.7,1.3,1.0,0.0,1,1,0,2
2015-11-15,Equatorial Guinea,Morocco,-205.96526688935182,1382.2426947537278,1588.2079616430797,0.1,0.2,0.9,2.0,0.3,0.4,1.3,1.4,0.0,0.0,1,1,0,2
2015-11-15,DR Congo,Burundi,100.50077301159308,1554.1764349946727,1453.6756619830796,0.4,0.3,1.5,0.9,0.3,0.1,1.1,1.5,1.0,0.0,1,1,0,2
2015-11-15,Guinea,Namibia,101.55477212734922,1545.8870572789326,1444.3322851515834,0.4,0.1,1.5,1.5,0.3,0.3,0.9,0.7,1.0,0.0,3,1,1,2
2015-11-17,Malaysia,United Arab Emirates,-147.42521142803798,1365.3236669854607,1512.7488784134987,0.3,0.1,1.4,3.5,0.5,0.2,2.8,0.9,0.0,0.0,1,1,0,0
2015-11-17,Mali,Botswana,15.44449619577108,1501.2416491105396,1485.7971529147685,0.3,0.4,1.2,1.2,0.5,0.1,1.5,1.3,0.0,0.0,1,1,0,2
2015-11-17,Nigeria,Eswatini,165.65911604728126,1629.6753654590902,1464.016249411809,0.4,0.2,1.0,1.1,0.3,0.2,1.2,2.0,0.0,1.0,1,1,0,2
2015-11-17,Paraguay,Bolivia,92.21895575049689,1502.7143879442415,1410.4954321937446,0.2,0.4,0.8,1.5,0.2,0.3,1.0,2.2,0.5,0.125,8,1,0,2
2015-11-17,Rwanda,Libya,-144.1544214383125,1407.8737952903748,1552.0282167286873,0.1,0.4,0.7,1.4,0.5,0.3,1.1,0.4,0.0,0.0,1,1,0,0
2015-11-17,Senegal,Madagascar,124.21252426418755,1603.5623207083302,1479.3497964441426,0.3,0.6,1.4,1.1,0.3,0.4,1.1,1.4,0.0,1.0,1,1,0,2
2015-11-17,Singapore,Syria,-114.72750286097948,1451.8068208825227,1566.5343237435022,0.3,0.1,0.8,2.1,0.5,0.0,2.2,1.6,0.0,0.0,1,1,0,0
2015-11-17,Tunisia,Mauritania,188.83976968681804,1629.1311550003884,1440.2913853135703,0.5,0.3,1.6,1.2,0.2,0.1,1.0,2.2,1.0,0.0,3,1,0,2
2015-11-17,South Africa,Angola,31.143742063572972,1573.2584596104093,1542.1147175468363,0.5,0.3,1.8,1.1,0.2,0.5,1.4,1.3,1.0,0.0,1,1,0,2
2015-11-17,Turkmenistan,Oman,-149.48481284014406,1465.6864850006777,1615.1712978408218,0.2,0.2,1.1,1.9,0.5,0.2,1.1,0.9,0.0,0.0,1,1,0,2
2015-11-17,Uruguay,Chile,-86.96273636484216,1630.065172610954,1717.0279089757962,0.5,0.1,1.1,0.8,0.6,0.4,2.1,0.9,0.4,0.4,10,1,0,2
2015-11-17,Venezuela,Ecuador,-129.9792912671137,1460.0145906915059,1589.9938819586196,0.2,0.1,0.9,1.8,0.5,0.1,1.4,1.2,0.4,0.1,10,1,0,0
2015-11-17,Yemen,Uzbekistan,-256.506412409321,1431.21183096525,1687.718243374571,0.2,0.2,0.4,1.4,0.6,0.1,2.1,1.2,0.0,0.0,1,1,1,0
2015-11-17,Haiti,Jamaica,55.08813674219118,1545.2925296791668,1490.2043929369756,0.6,0.2,2.8,0.9,0.1,0.3,0.7,1.3,0.0,0.5,2,1,0,0
2015-11-17,Panama,Costa Rica,-157.00184003373738,1540.597871850428,1697.5997118841653,0.2,0.4,1.0,1.2,0.5,0.4,1.2,0.6,0.0,0.25,4,1,0,0
2015-11-17,Saint Vincent and the Grenadines,Guatemala,-179.57591972314322,1420.7609113233768,1600.33683104652,0.2,0.4,1.4,2.2,0.5,0.2,1.2,0.9,0.0,0.0,2,1,0,0
2015-11-17,Taiwan,Iraq,-232.32473768139744,1334.1364050438376,1566.461142725235,0.2,0.0,1.0,2.9,0.3,0.3,1.6,1.4,0.0,0.0,3,1,0,0
2015-11-17,Laos,South Korea,-408.27841160995627,1329.5074018806645,1737.7858134906207,0.1,0.1,1.4,4.3,0.9,0.0,2.5,0.2,0.0,0.0,1,1,0,0
2015-11-17,Algeria,Tanzania,127.72949003617032,1595.3262642602897,1467.5967742241194,0.5,0.2,1.7,1.3,0.3,0.1,1.2,1.6,0.0,1.0,1,1,0,2
2015-11-17,North Korea,Bahrain,27.326523713793677,1559.6203432138298,1532.293819500036,0.4,0.2,1.3,1.3,0.4,0.1,2.0,1.2,0.6666666666666666,0.0,3,1,0,2
2015-11-17,Kyrgyzstan,Jordan,-156.11787249808435,1468.368039865658,1624.4859123637423,0.3,0.2,1.0,1.7,0.5,0.2,1.7,1.0,0.3333333333333333,0.3333333333333333,3,1,0,2
2015-11-17,Bhutan,Qatar,-145.9651958650984,1435.2805327871513,1581.2457286522497,0.25,0.0,0.75,5.75,0.5,0.0,2.7,1.5,0.0,0.0,1,1,0,0
2015-11-17,Brazil,Peru,263.4922899130777,1751.6041302408553,1488.1118403277776,0.4,0.2,1.2,1.9,0.4,0.2,1.3,1.2,0.625,0.375,8,1,0,2
2015-11-17,Burkina Faso,Benin,49.668708245381595,1576.7642689668478,1527.0955607214662,0.6,0.0,1.2,0.9,0.5,0.3,1.4,1.2,0.0,0.0,1,1,0,2
2015-11-17,Myanmar,Kuwait,-91.04535960977728,1422.0652965559498,1513.110656165727,0.2,0.1,0.7,2.5,0.4,0.1,1.5,1.0,0.0,0.0,1,1,1,2
2015-11-17,Cambodia,Japan,-355.3134164165108,1341.2629850920885,1696.5764015085992,0.2,0.1,1.1,2.8,0.7,0.2,2.4,0.5,0.0,0.0,1,1,0,0
2015-11-17,Cameroon,Niger,216.2075341669265,1643.5063590915267,1427.2988249246002,0.5,0.2,1.4,1.1,0.3,0.1,1.3,1.8,1.0,0.0,1,1,0,1
2015-11-17,Cape Verde,Kenya,-34.226499374281275,1466.0842777633054,1500.3107771375867,0.4,0.0,1.4,1.4,0.4,0.4,1.4,0.7,0.0,0.0,1,1,0,2
2015-11-17,Colombia,Argentina,-67.87557653194858,1648.549132583602,1716.4247091155505,0.4,0.3,1.1,0.8,0.3,0.5,1.1,0.7,0.1,0.4,10,1,0,0
2015-11-17,Bangladesh,Australia,-332.4849639648237,1392.7729352210922,1725.257899185916,0.2,0.2,0.7,2.4,0.8,0.0,2.3,0.5,0.0,0.0,1,1,0,0
2015-11-17,Timor-Leste,Saudi Arabia,-297.78487385524727,1326.9654376657822,1624.7503115210295,0.0,0.0,0.1,4.0,0.5,0.2,2.2,1.2,0.0,0.0,1,1,0,0
2015-11-17,Egypt,Chad,170.47567186870992,1651.5527886058742,1481.0771167371643,0.7,0.0,1.9,1.6,0.5,0.0,1.1,1.3,0.0,0.0,1,1,0,2
2015-11-17,Ghana,Comoros,190.6152888636832,1633.0899301147895,1442.4746412511063,0.5,0.2,2.2,1.1,0.0,0.42857142857142855,0.5714285714285714,2.2857142857142856,0.0,1.0,1,1,0,2
2015-11-17,Guam,Iran,-251.84078206503955,1458.5688393769624,1710.409621442002,0.25,0.125,0.375,5.5,0.6,0.3,2.2,0.9,0.0,0.0,2,1,0,0
2015-11-17,Honduras,Mexico,-96.25916870367564,1568.1497325860626,1664.4089012897382,0.3,0.2,1.0,1.5,0.5,0.3,2.1,1.1,0.5,0.125,8,1,0,0
2015-11-17,Congo,Ethiopia,38.91815477472369,1527.9863719043713,1489.0682171296476,0.5,0.3,1.7,0.9,0.5,0.0,1.4,1.4,1.0,0.0,1,1,0,2
2015-11-17,Hong Kong,China,-126.05184965024273,1506.3193111608612,1632.371160811104,0.4,0.2,1.3,1.4,0.7,0.1,2.9,0.6,0.0,0.3333333333333333,3,1,0,1
2015-11-17,Ivory Coast,Liberia,263.6032664987147,1675.7787801178624,1412.1755136191478,0.6,0.2,2.0,1.0,0.2,0.3,0.8,1.3,1.0,0.0,1,1,0,2
2016-03-24,Peru,Venezuela,32.61799921727061,1482.3538996286588,1449.7359004113882,0.4,0.1,1.2,1.4,0.2,0.1,1.0,2.0,0.5,0.1,10,1,0,1
2016-03-24,Qatar,Hong Kong,79.01095428230883,1590.8932026869072,1511.8822484045984,0.6,0.0,3.0,1.4,0.4,0.2,1.3,1.4,1.0,0.0,3,1,0,2
2016-03-24,Saudi Arabia,Malaysia,273.90145942733216,1629.6341951232723,1355.7327356959402,0.6,0.1,3.2,1.2,0.2,0.1,1.3,3.6,1.0,0.0,1,1,0,2
2016-03-24,United Arab Emirates,Palestine,54.435953979341775,1522.3398097030192,1467.9038557236775,0.5,0.2,2.8,0.9,0.3,0.3,2.0,1.6,0.0,1.0,1,1,0,2
2016-03-24,Uzbekistan,Philippines,270.90736779861527,1693.668519202225,1422.7611514036098,0.7,0.0,2.3,1.2,0.3,0.2,1.1,1.5,1.0,0.0,1,1,0,2
2016-03-24,Vietnam,Taiwan,133.0745774590373,1460.5568030193988,1327.4822255603615,0.4,0.1,1.8,1.7,0.2,0.0,1.0,2.2,1.0,0.0,1,1,0,2
2016-03-24,South Korea,Lebanon,229.9892711766597,1740.5713091928362,1510.5820380161765,0.9,0.0,2.9,0.2,0.3,0.2,1.2,1.1,0.5714285714285714,0.2857142857142857,7,1,0,2
2016-03-24,Syria,Cambodia,239.83669797023776,1577.4349393822142,1337.5982414119765,0.5,0.0,2.2,1.6,0.1,0.1,0.7,2.8,1.0,0.0,1,1,1,2
2016-03-24,Jordan,Bangladesh,213.08448482070116,1601.7441668473693,1388.6596820266682,0.5,0.2,1.7,0.6,0.1,0.2,0.4,2.8,1.0,0.0,1,1,0,2
2016-03-24,Oman,Guam,140.19541812448938,1592.6827892876875,1452.487371163198,0.4,0.2,1.1,1.1,0.2222222222222222,0.1111111111111111,0.3333333333333333,5.555555555555555,0.0,1.0,1,1,0,2
2016-03-24,Japan,Afghanistan,282.6668378810516,1700.2411451887112,1417.5743073076596,0.8,0.2,2.5,0.1,0.2,0.1,0.8,2.6,1.0,0.0,1,1,0,2
2016-03-24,Australia,Tajikistan,256.86791473638436,1729.37115238034,1472.5032376439556,0.8,0.0,2.3,0.5,0.1,0.3,1.0,2.8,1.0,0.0,1,1,0,2
2016-03-24,Bahrain,Yemen,92.28810874042756,1517.5496638780237,1425.2615551375961,0.4,0.0,2.0,1.4,0.2,0.2,0.5,1.5,1.0,0.0,1,1,0,2
2016-03-24,Bolivia,Colombia,-236.99047761938527,1398.6452722212907,1635.635749840676,0.2,0.3,1.1,2.0,0.3,0.3,0.7,0.8,0.1,0.2,10,1,0,0
2016-03-24,China,Maldives,217.920977500135,1626.8082235673667,1408.8872460672317,0.6,0.2,2.6,0.5,0.2,0.0,0.6,2.2,1.0,0.0,3,1,0,2
2016-03-24,Chile,Argentina,-32.23337631050413,1697.1047155479723,1729.3380918584764,0.6,0.3,2.0,1.1,0.4,0.5,1.2,0.6,0.1111111111111111,0.3333333333333333,9,1,0,0
2016-03-24,Ecuador,Paraguay,85.70802432204187,1600.2725722387372,1514.5645479166953,0.6,0.1,1.6,1.1,0.3,0.4,0.9,1.4,0.3333333333333333,0.2222222222222222,9,1,0,1
2016-03-24,Iraq,Thailand,51.104159968097974,1573.1153222087112,1522.0111622406132,0.4,0.3,1.8,1.3,0.5,0.2,1.5,1.0,0.4,0.6,5,1,1,1
2016-03-24,Iran,India,297.39864074149614,1716.4910896557662,1419.09244891427,0.7,0.3,2.7,0.6,0.2,0.2,0.8,1.7,1.0,0.0,1,1,0,2
2016-03-25,Saint Vincent and the Grenadines,Trinidad and Tobago,-161.0633583128324,1412.365290969099,1573.4286492819315,0.1,0.4,1.2,2.5,0.5,0.1,1.5,1.2,0.0,0.0,2,1,0,0
2016-03-25,Jamaica,Costa Rica,-198.10427389944016,1508.7202476629993,1706.8245215624395,0.2,0.2,0.8,1.3,0.5,0.4,1.1,0.6,0.0,0.25,4,1,0,1
2016-03-25,Haiti,Panama,-4.596387219010694,1526.7766749531431,1531.3730621721538,0.6,0.1,2.7,0.9,0.2,0.3,1.0,1.3,0.5,0.2,0,1,0,1
2016-03-25,Guatemala,United States,-105.54126787483347,1608.7324514007978,1714.2737192756313,0.6,0.1,1.5,0.8,0.6,0.1,2.0,1.2,0.0,0.375,8,1,0,2
2016-03-25,El Salvador,Honduras,19.487456378725938,1575.9600418518348,1556.472585473109,0.4,0.2,1.4,1.5,0.2,0.2,0.8,1.7,0.0,0.0,4,1,0,1
2016-03-25,Canada,Mexico,-83.73837324881788,1592.347675153874,1676.0860484026919,0.6,0.2,1.6,1.1,0.5,0.3,1.8,1.0,0.0,0.5,4,1,0,0
2016-03-25,Brazil,Uruguay,107.3737049011961,1757.362070939974,1649.988366038778,0.4,0.2,1.3,1.8,0.5,0.1,1.2,0.7,0.3333333333333333,0.5555555555555556,9,1,0,1
2016-03-29,Philippines,North Korea,-157.16248262847398,1417.2020162073682,1574.3644988358421,0.3,0.1,1.0,1.5,0.5,0.1,1.4,1.2,0.0,1.0,1,1,0,2
2016-03-29,Paraguay,Brazil,-234.1355764561556,1518.4333858192879,1752.5689622754435,0.3,0.4,0.9,1.4,0.4,0.3,1.4,1.3,0.2,0.4,10,1,0,1
2016-03-29,Panama,Haiti,4.173069007247932,1531.1614030662724,1526.9883340590245,0.1,0.4,0.8,1.3,0.5,0.2,2.1,0.9,0.0,1.0,1,1,0,2
2016-03-29,Palestine,Timor-Leste,132.30885623109793,1454.3904102946374,1322.0815540635394,0.3,0.2,1.8,1.6,0.0,0.0,0.0,4.8,1.0,0.0,1,1,0,2
2016-03-29,Mexico,Canada,108.17173479658504,1688.3027291765754,1580.1309943799904,0.5,0.3,1.7,0.8,0.6,0.1,1.6,1.4,0.6,0.4,5,1,0,2
2016-03-29,Maldives,Bhutan,-23.84757540379701,1401.7854833486967,1425.6330587524938,0.2,0.0,0.6,2.3,0.2222222222222222,0.0,0.6666666666666666,5.444444444444445,1.0,0.0,1,1,0,2
2016-03-29,Uzbekistan,Bahrain,169.83080077793284,1699.2276543984667,1529.3968536205339,0.7,0.0,2.3,1.2,0.4,0.0,1.3,1.4,0.16666666666666666,0.5,6,1,0,2
2016-03-29,Tajikistan,Kyrgyzstan,-24.546750233640523,1466.5630351483903,1491.1097853820309,0.1,0.3,1.0,2.7,0.3,0.2,0.9,1.7,0.6666666666666666,0.3333333333333333,3,1,0,0
2016-03-29,United Arab Emirates,Saudi Arabia,-99.26135110814539,1535.8532551320593,1635.1146062402047,0.6,0.2,3.0,0.8,0.7,0.1,3.2,0.8,0.0,0.0,3,1,0,1
2016-03-29,Uruguay,Peru,173.92529181244595,1654.7814747033085,1480.8561828908626,0.4,0.2,1.3,0.9,0.4,0.2,1.3,1.4,0.5,0.2,10,1,0,2
2016-03-29,United States,Guatemala,64.1089198691866,1693.5575452728078,1629.4486254036212,0.5,0.1,1.9,1.4,0.6,0.1,1.4,0.7,0.5555555555555556,0.3333333333333333,9,1,0,2
2016-03-29,Venezuela,Chile,-231.35125598777722,1451.2336171491845,1682.5848731369617,0.2,0.2,1.2,1.9,0.5,0.3,1.9,1.3,0.2,0.1,10,1,0,0
2016-03-29,Trinidad and Tobago,Saint Vincent and the Grenadines,179.20750007233437,1582.5007201616825,1403.293220089348,0.6,0.1,1.8,1.3,0.1,0.4,1.4,2.5,1.0,0.0,3,1,0,2
2016-03-29,Iran,Oman,118.828630446327,1721.3841816413842,1602.5555511950572,0.7,0.3,2.9,0.6,0.5,0.2,1.2,1.0,0.0,1.0,2,1,0,2
2016-03-29,Afghanistan,Singapore,-28.5869261228695,1412.3192791209412,1440.9062052438107,0.2,0.1,0.8,2.8,0.3,0.1,0.9,2.0,0.0,0.0,1,1,1,2
2016-03-29,Argentina,Bolivia,351.7263960252276,1743.857934269487,1392.1315382442594,0.5,0.4,1.2,0.5,0.2,0.2,1.2,2.2,0.4444444444444444,0.4444444444444444,9,1,0,2
2016-03-29,Australia,Jordan,126.31039449408013,1735.3113548759052,1609.000960381825,0.9,0.0,3.0,0.4,0.6,0.1,2.5,0.6,0.3333333333333333,0.0,3,1,0,2
2016-03-29,China,Qatar,30.593918875627878,1633.9099862859016,1603.3160674102737,0.6,0.2,2.9,0.5,0.7,0.0,3.1,0.9,0.375,0.25,8,1,0,2
2016-03-29,Colombia,Ecuador,45.7457494815626,1642.1494838177073,1596.4037343361447,0.3,0.3,0.8,1.0,0.6,0.2,1.7,1.1,0.4444444444444444,0.3333333333333333,9,1,0,2
2016-03-29,Costa Rica,Jamaica,181.60831378821103,1698.576541506825,1516.968227718614,0.5,0.4,1.1,0.6,0.2,0.2,0.8,1.3,0.6,0.4,5,1,0,2
2016-03-29,Japan,Syria,121.63208563505646,1705.4961733754296,1583.8640877403732,0.8,0.2,2.6,0.1,0.6,0.0,2.7,1.4,1.0,0.0,2,1,0,2
2016-03-29,Iraq,Vietnam,100.0671411133244,1570.7787155153997,1470.7115744020753,0.3,0.4,1.9,1.5,0.5,0.1,2.2,1.7,0.5,0.5,2,1,1,2
2016-03-29,Lebanon,Myanmar,61.692041547492636,1503.856723712132,1442.1646821646393,0.3,0.2,1.2,1.1,0.3,0.1,1.0,2.4,1.0,0.0,1,1,0,1
2016-03-29,India,Turkmenistan,-73.97563662515995,1414.1993569286522,1488.174993553812,0.2,0.2,0.8,1.8,0.3,0.2,1.2,1.7,0.0,0.0,1,1,0,0
2016-03-29,Honduras,El Salvador,-17.694475174767604,1557.369076075088,1575.0635512498557,0.2,0.3,1.0,1.8,0.4,0.3,1.5,1.5,0.8,0.2,5,1,0,2
2016-06-03,United States,Colombia,50.58337272286917,1706.6382769467925,1656.0549042239234,0.6,0.1,2.2,1.1,0.4,0.3,1.0,0.9,0.0,0.0,1,2,0,0
2016-06-04,Haiti,Peru,38.922931368832906,1511.1805017478189,1472.257570378986,0.4,0.2,1.7,0.8,0.3,0.2,1.2,1.5,0.5,0.2,0,2,1,0
2016-06-04,Brazil,Ecuador,160.67005536373904,1743.1683692936676,1582.4983139299286,0.4,0.4,1.6,1.2,0.5,0.2,1.6,1.3,0.625,0.125,8,2,1,1
2016-06-04,Costa Rica,Paraguay,179.06593131745376,1706.8999101185175,1527.8339788010637,0.6,0.4,1.4,0.5,0.2,0.5,1.0,1.6,0.0,0.0,1,2,1,1
2016-06-05,Mexico,Uruguay,36.09610378984257,1699.4761910050277,1663.380087215185,0.5,0.3,1.8,0.8,0.5,0.2,1.4,0.7,0.4,0.2,5,2,1,2
2016-06-05,Jamaica,Venezuela,64.09500460364688,1508.6448591069213,1444.5498545032744,0.2,0.2,0.8,1.4,0.1,0.2,1.0,2.1,0.5,0.2,0,2,1,0
2016-06-06,Panama,Bolivia,158.56998148479238,1546.969235377478,1388.3992538926857,0.2,0.3,0.9,1.3,0.2,0.1,1.1,2.3,0.5,0.2,0,2,1,2
2016-06-06,Argentina,Chile,58.32158283818899,1747.5902186210608,1689.2686357828718,0.5,0.4,1.3,0.5,0.6,0.2,2.0,1.1,0.6,0.3,10,2,1,2
2016-06-07,United States,Costa Rica,-10.988576861983802,1688.3251470238135,1699.3137238857973,0.5,0.1,2.0,1.3,0.5,0.5,1.2,0.4,0.3,0.2,10,2,0,2
2016-06-07,Colombia,Paraguay,138.9478691131185,1674.3680341469023,1535.4201650337839,0.5,0.3,1.2,0.8,0.2,0.5,0.9,1.5,0.5555555555555556,0.1111111111111111,9,2,1,2
2016-06-08,Brazil,Haiti,242.85966799896596,1736.2551638722912,1493.3954958733252,0.3,0.5,1.4,1.1,0.3,0.2,1.0,0.9,0.5,0.2,0,2,1,2
2016-06-08,Ecuador,Peru,99.36894309782542,1589.411519351305,1490.0425762534796,0.5,0.2,1.6,1.3,0.4,0.1,1.3,1.5,0.625,0.25,8,2,1,1
2016-06-09,Uruguay,Venezuela,185.5679158330272,1649.036419168802,1463.4685033357748,0.4,0.2,1.4,1.0,0.2,0.1,1.0,2.0,0.3,0.5,10,2,1,0
2016-06-09,Mexico,Jamaica,224.09364877698977,1713.8198590514107,1489.726210274421,0.6,0.2,2.1,0.9,0.2,0.1,0.6,1.3,0.6666666666666666,0.16666666666666666,6,2,1,2
2016-06-10,France,Romania,134.90445500655028,1696.8338444911237,1561.9293894845734,0.6,0.2,2.0,0.7,0.4,0.2,1.5,1.6,0.0,1.0,3,2,0,2
2016-06-10,Chile,Bolivia,296.695900759089,1675.9294981670964,1379.2335974080074,0.5,0.2,1.6,1.3,0.2,0.0,1.2,2.5,0.7777777777777778,0.1111111111111111,9,2,1,2
2016-06-10,Argentina,Panama,204.79446437467982,1760.9293562368362,1556.1348918621563,0.5,0.4,1.4,0.6,0.3,0.3,1.1,1.2,0.5,0.2,0,2,1,2
2016-06-11,Albania,Switzerland,-240.96763163680248,1408.121502888631,1649.0891345254336,0.3,0.2,0.9,1.1,0.6,0.2,1.7,1.2,0.0,0.0,2,2,1,0
2016-06-11,Colombia,Costa Rica,1.4820397751934706,1684.289889661052,1682.8078498858586,0.5,0.3,1.3,0.9,0.4,0.5,0.9,0.7,1.0,0.0,2,2,1,0
2016-06-11,England,Russia,76.10579510564548,1689.0396697987167,1612.9338746930712,0.4,0.4,2.2,0.7,0.4,0.3,1.5,0.8,0.5,0.2,0,2,1,1
2016-06-11,United States,Paraguay,179.33271150411815,1704.8310210237523,1525.4983095196342,0.5,0.1,2.2,1.3,0.2,0.4,0.9,1.6,0.0,0.0,1,2,0,2
2016-06-11,Wales,Slovakia,-109.30131915856055,1432.1885239488975,1541.489843107458,0.3,0.1,0.9,2.0,0.3,0.4,1.1,1.0,0.5,0.2,0,2,1,2
2016-06-12,Germany,Ukraine,241.9224663376565,1876.2547300757558,1634.3322637380993,0.9,0.1,2.9,0.7,0.7,0.1,2.9,0.6,0.5,0.5,2,2,1,2
2016-06-12,Brazil,Peru,248.09751529167852,1742.5953772085309,1494.4978619168523,0.4,0.5,2.1,1.1,0.3,0.2,1.2,1.6,0.6666666666666666,0.3333333333333333,9,2,1,0
2016-06-12,Poland,Northern Ireland,52.80650879722975,1485.9018457926343,1433.0953369954045,0.3,0.4,1.8,1.2,0.1,0.4,0.9,1.7,0.5,0.25,4,2,1,2
2016-06-12,Ecuador,Haiti,97.90095115084682,1584.9562336879324,1487.0552825370855,0.5,0.3,1.8,1.3,0.3,0.1,0.9,1.4,0.5,0.2,0,2,1,2
2016-06-12,Turkey,Croatia,-20.893201714303814,1592.7065084062326,1613.5997101205364,0.5,0.1,1.6,0.9,0.3,0.2,1.2,1.3,0.0,1.0,1,2,1,0
2016-06-13,Uruguay,Jamaica,142.40133802144373,1625.22018651664,1482.8188484951963,0.4,0.2,1.4,1.0,0.2,0.1,0.6,1.4,1.0,0.0,1,2,1,2
2016-06-13,Spain,Czech Republic,246.5041700067643,1819.9957251935457,1573.4915551867814,0.6,0.1,2.3,1.1,0.4,0.3,1.3,0.9,0.5,0.2,0,2,1,2
